Marca	Modelo	Ano	Motor	VIN
Suzuki	Vitara	1999	1.3L / 1.6L	TSMDJVXS7XE838737
Suzuki	Vitara	2000	1.3L / 1.6L	JS3J20AD5YN367699
Suzuki	Vitara	2001	1.3L / 1.6L	TSMZ39L971G164658
Suzuki	Vitara	2002	1.3L / 1.6L	TSM6NF0K52Z849167
Suzuki	Vitara	2003	1.3L / 1.6L	TSM5MM2N83E663870
Suzuki	Vitara	2004	1.3L / 1.6L	JS3ZA2M9640368022
Suzuki	Vitara	2005	1.3L / 1.6L	JS3FNHDY05W567373
Suzuki	Vitara	2006	1.3L / 1.6L	JS2ZEZZG86J787687
Suzuki	Vitara	2007	1.3L / 1.6L	JS22DMFB27U942945
Suzuki	Vitara	2008	1.3L / 1.6L	JS27CEWR38V376897
Suzuki	Vitara	2009	1.3L / 1.6L	JS3HZLES39T789861
Suzuki	Vitara	2010	1.3L / 1.6L	TSMBGKVZ6AE740567
Suzuki	Vitara	2011	1.3L / 1.6L	JS1K4S2A1BR365911
Suzuki	Vitara	2012	1.3L / 1.6L	JS2K9FJP9C2505840
Suzuki	Vitara	2013	1.3L / 1.6L	JS2WKJEY3DE972473
Suzuki	Vitara	2014	1.6L M16A / 1.4T K14C	TSMF46PW2EE000430
Suzuki	Vitara	2015	1.6L M16A / 1.4T K14C	JS3DY2W10F9588204
Suzuki	Vitara	2016	1.6L M16A / 1.4T K14C	JS1ZVG6A4GV124457
Suzuki	Vitara	2017	1.6L M16A / 1.4T K14C	JS3LUHSS8H6478854
Suzuki	Vitara	2018	1.6L M16A / 1.4T K14C	JS2TFK834JD927704
Suzuki	Vitara	2019	1.6L M16A / 1.4T K14C	JS3A4GTU4K4790531
Suzuki	Vitara	2020	1.6L M16A / 1.4T K14C	JS11AER00LC336293
Suzuki	Vitara	2021	1.6L M16A / 1.4T K14C	JS3TNYWK9M7326268
Suzuki	Vitara	2022	1.6L M16A / 1.4T K14C	JS2X5RK93NF903639
Suzuki	Vitara	2023	1.6L M16A / 1.4T K14C	TSMJFZ5B2PU933548
Suzuki	Vitara	2024	1.6L M16A / 1.4T K14C	TSMNYARC2RE589796
Suzuki	Vitara	2025	1.6L M16A / 1.4T K14C	TSM0JJ1A1SP484332
Suzuki	Vitara	2026	1.6L M16A / 1.4T K14C	TSMV2MRG2TB880572
Suzuki	XL7	2020	1.5L K15B	JS16UCPP2L0820582
Suzuki	XL7	2021	1.5L K15B	TSMAA9WX0MW160846
Suzuki	XL7	2022	1.5L K15B	JS3W19T47N5449567
Suzuki	XL7	2023	1.5L K15B	TSMDU3DB3PH298916
Suzuki	XL7	2024	1.5L K15B	JS2R5TZD6RA972053
Suzuki	XL7	2025	1.5L K15B	JS2BSFCZ9SL033456
Suzuki	XL7	2026	1.5L K15B	JS2GB57VXTK264431
Toyota	4Runner	2010	4.0L 1GR-FE V6	4T1XTU2X2AU911329
Toyota	4Runner	2011	4.0L 1GR-FE V6	4T112HYD0B4975741
Toyota	4Runner	2012	4.0L 1GR-FE V6	JTDE83MA4C2219135
Toyota	4Runner	2013	4.0L 1GR-FE V6	4T1J6E4Z2DM312288
Toyota	4Runner	2014	4.0L 1GR-FE V6	JTNDZD6C8EW642465
Toyota	4Runner	2015	4.0L 1GR-FE V6	JTDFV4C12FH084842
Toyota	4Runner	2016	4.0L 1GR-FE V6	4T120W17XGH100525
Toyota	4Runner	2017	4.0L 1GR-FE V6	2T18URC32H6886128
Toyota	4Runner	2018	4.0L 1GR-FE V6	5TFCE0BS2JT381461
Toyota	4Runner	2019	4.0L 1GR-FE V6	JTD9V7ZRXKR711447
Toyota	4Runner	2020	4.0L 1GR-FE V6	4T1FR3M45LN495314
Toyota	4Runner	2021	4.0L 1GR-FE V6	JTDCGKAS1MW708202
Toyota	4Runner	2022	4.0L 1GR-FE V6	2T1U7DTL1N1667081
Toyota	4Runner	2023	4.0L 1GR-FE V6	5TFR2AAP4PJ398420
Toyota	4Runner	2024	4.0L 1GR-FE V6	JTN51U971R2187661
Toyota	4Runner	2025	4.0L 1GR-FE V6	2T1UZ9KV7SN192521
Toyota	4Runner	2026	4.0L 1GR-FE V6	JTNHG2204TW278677
Toyota	Auris	2012	1.6L 1ZR-FAE / 1.8L 2ZR-FE	5TFUNEPF2CB128372
Toyota	Auris	2013	1.6L 1ZR-FAE / 1.8L 2ZR-FE	4T1XABLA7DZ328105
Toyota	Auris	2014	1.6L 1ZR-FAE / 1.8L 2ZR-FE	5TFHHD651EB611351
Toyota	Auris	2015	1.6L 1ZR-FAE / 1.8L 2ZR-FE	JTDN9BB2XFD361632
Toyota	Auris	2016	1.6L 1ZR-FAE / 1.8L 2ZR-FE	2T1V3U109GN656429
Toyota	Auris	2017	1.6L 1ZR-FAE / 1.8L 2ZR-FE	4T1HUUFH1HK941383
Toyota	Auris	2018	1.6L 1ZR-FAE / 1.8L 2ZR-FE	2T1AZ49L6JP152332
Toyota	Auris	2019	1.6L 1ZR-FAE / 1.8L 2ZR-FE	JTND1XFG0K2767040
Toyota	Auris	2020	1.6L 1ZR-FAE / 1.8L 2ZR-FE	JTNGPES41LV218958
Toyota	Auris	2021	1.6L 1ZR-FAE / 1.8L 2ZR-FE	JTN8PETF6MM260327
Toyota	Auris	2022	1.6L 1ZR-FAE / 1.8L 2ZR-FE	5TF12HVK7NM236801
Toyota	Auris	2023	1.6L 1ZR-FAE / 1.8L 2ZR-FE	5TF1DM7F1P0756697
Toyota	Auris	2024	1.6L 1ZR-FAE / 1.8L 2ZR-FE	4T1KKSGE5R5907564
Toyota	Auris	2025	1.6L 1ZR-FAE / 1.8L 2ZR-FE	JTN0BYMS2SC019165
Toyota	Auris	2026	1.6L 1ZR-FAE / 1.8L 2ZR-FE	5TF9MD6W8TW237352
Toyota	Avanza	2012	1.3L K3-VE / 1.5L 2NR-VE	5TFDN46YXC6541338
Toyota	Avanza	2013	1.3L K3-VE / 1.5L 2NR-VE	JTDNYLNA1DK376699
Toyota	Avanza	2014	1.3L K3-VE / 1.5L 2NR-VE	JTNJVJ2P7EU272286
Toyota	Avanza	2015	1.3L K3-VE / 1.5L 2NR-VE	JTNY6GH38FJ967219
Toyota	Avanza	2016	1.3L K3-VE / 1.5L 2NR-VE	4T1B081Z7G4388623
Toyota	Avanza	2017	1.3L K3-VE / 1.5L 2NR-VE	5TFL7L3K1HD040888
Toyota	Avanza	2018	1.3L K3-VE / 1.5L 2NR-VE	5TFH5KF46JL844019
Toyota	Avanza	2019	1.3L K3-VE / 1.5L 2NR-VE	4T1ACY6M4K7441530
Toyota	Avanza	2020	1.3L K3-VE / 1.5L 2NR-VE	JTN8TZ2B4L8712638
Toyota	Avanza	2021	1.3L K3-VE / 1.5L 2NR-VE	JTNESPTL3MK124896
Toyota	Avanza	2022	1.3L K3-VE / 1.5L 2NR-VE	JTDX5LJG0NZ560312
Toyota	Avanza	2023	1.3L K3-VE / 1.5L 2NR-VE	4T1V726N8PT426510
Toyota	Avanza	2024	1.3L K3-VE / 1.5L 2NR-VE	5TFCXA9L0R1855588
Toyota	Avanza	2025	1.3L K3-VE / 1.5L 2NR-VE	JTNG5Z4B8SS947774
Toyota	Avanza	2026	1.3L K3-VE / 1.5L 2NR-VE	2T19UUS32TJ786707
Toyota	C-HR	2017	1.2T 8NR-FTS / 2.0H M20A-FKS	4T1YH24H3HB577351
Toyota	C-HR	2018	1.2T 8NR-FTS / 2.0H M20A-FKS	5TFZUV2E3J2799912
Toyota	C-HR	2019	1.2T 8NR-FTS / 2.0H M20A-FKS	2T1L1LFKXKL017921
Toyota	C-HR	2020	1.2T 8NR-FTS / 2.0H M20A-FKS	5TFWYZT81LA813922
Toyota	C-HR	2021	1.2T 8NR-FTS / 2.0H M20A-FKS	JTDHZ9VD6MP458485
Toyota	C-HR	2022	1.2T 8NR-FTS / 2.0H M20A-FKS	JTN3R6129N8851885
Toyota	C-HR	2023	1.2T 8NR-FTS / 2.0H M20A-FKS	JTDPV3LD8PZ678338
Toyota	C-HR	2024	1.2T 8NR-FTS / 2.0H M20A-FKS	JTNBDHBP3R7193217
Toyota	C-HR	2025	1.2T 8NR-FTS / 2.0H M20A-FKS	JTDYE4F07S6239855
Toyota	C-HR	2026	1.2T 8NR-FTS / 2.0H M20A-FKS	2T1V0AS74T0490315
Toyota	Corolla	2014	1.8L 2ZR-FE / 2.0L M20A-FKS	JTDCF5L35ER789232
Toyota	Corolla	2015	1.8L 2ZR-FE / 2.0L M20A-FKS	JTDTKP6A9FX940846
Toyota	Corolla	2016	1.8L 2ZR-FE / 2.0L M20A-FKS	2T14YW5A0GL969330
Toyota	Corolla	2017	1.8L 2ZR-FE / 2.0L M20A-FKS	4T17Y74K7HF586020
Toyota	Corolla	2018	1.8L 2ZR-FE / 2.0L M20A-FKS	JTDNXW2B5JT802790
Toyota	Corolla	2019	1.8L 2ZR-FE / 2.0L M20A-FKS	5TFP838R2KN483265
Toyota	Corolla	2020	1.8L 2ZR-FE / 2.0L M20A-FKS	JTNB00H76LT898094
Toyota	Corolla	2021	1.8L 2ZR-FE / 2.0L M20A-FKS	5TF1C0925M3613784
Toyota	Corolla	2022	1.8L 2ZR-FE / 2.0L M20A-FKS	4T1EMVTM6NF794623
Toyota	Corolla	2023	1.8L 2ZR-FE / 2.0L M20A-FKS	JTNXWNS18P1602712
Toyota	Corolla	2024	1.8L 2ZR-FE / 2.0L M20A-FKS	JTNWAF900RR928635
Toyota	Corolla	2025	1.8L 2ZR-FE / 2.0L M20A-FKS	2T1SBV279SN832248
Toyota	Corolla	2026	1.8L 2ZR-FE / 2.0L M20A-FKS	JTD00H1E3TT650128
Toyota	Hiace	2014	2.8D 1GD-FTV / 2.7G 2TR-FE	JTDGG55W2EY511013
Toyota	Hiace	2015	2.8D 1GD-FTV / 2.7G 2TR-FE	4T14B6T39FH316524
Toyota	Hiace	2016	2.8D 1GD-FTV / 2.7G 2TR-FE	JTN8B2E6XG9750092
Toyota	Hiace	2017	2.8D 1GD-FTV / 2.7G 2TR-FE	JTD82CNW2HV877874
Toyota	Hiace	2018	2.8D 1GD-FTV / 2.7G 2TR-FE	2T16LTPK4JR588743
Toyota	Hiace	2019	2.8D 1GD-FTV / 2.7G 2TR-FE	JTNYPB688KL942723
Toyota	Hiace	2020	2.8D 1GD-FTV / 2.7G 2TR-FE	JTDSKSKE3LC527170
Toyota	Hiace	2021	2.8D 1GD-FTV / 2.7G 2TR-FE	2T1H3HH98MA955485
Toyota	Hiace	2022	2.8D 1GD-FTV / 2.7G 2TR-FE	JTNL9S4W6N8468798
Toyota	Hiace	2023	2.8D 1GD-FTV / 2.7G 2TR-FE	JTNW18NH9P4202533
Toyota	Hiace	2024	2.8D 1GD-FTV / 2.7G 2TR-FE	2T144GB85R9873745
Toyota	Hiace	2025	2.8D 1GD-FTV / 2.7G 2TR-FE	5TFV87KE3S7351382
Toyota	Hiace	2026	2.8D 1GD-FTV / 2.7G 2TR-FE	4T1VH0RMXTM360681
Toyota	Hilux	1990	2.4L / 2.8D / 3.0D	2T1U729P4L8927122
Toyota	Hilux	1991	2.4L / 2.8D / 3.0D	JTNP294G8MW957107
Toyota	Hilux	1992	2.4L / 2.8D / 3.0D	5TFTX3TWXN8477814
Toyota	Hilux	1993	2.4L / 2.8D / 3.0D	JTNBC3S63P4553811
Toyota	Hilux	1994	2.4L / 2.8D / 3.0D	4T1RJ0G6XR1565146
Toyota	Hilux	1995	2.4L / 2.8D / 3.0D	JTN5MZAW8SK845649
Toyota	Hilux	1996	2.4L / 2.8D / 3.0D	2T1MB6D42TN854059
Toyota	Hilux	1997	2.4L / 2.8D / 3.0D	4T11MZU28V5328958
Toyota	Hilux	1998	2.4L / 2.8D / 3.0D	5TFH16HY8WY907649
Toyota	Hilux	1999	2.4L / 2.8D / 3.0D	JTNWH5NT0X6233141
Toyota	Hilux	2000	2.4L / 2.8D / 3.0D	4T1UC8WF8YT917986
Toyota	Hilux	2001	2.4L / 2.8D / 3.0D	4T17R2V771M703767
Toyota	Hilux	2002	2.4L / 2.8D / 3.0D	2T1PLWBV82K888867
Toyota	Hilux	2003	2.4L / 2.8D / 3.0D	JTN75PJN83J527569
Toyota	Hilux	2004	2.4L / 2.8D / 3.0D	JTDG9EB3741818883
Toyota	Hilux	2005	2.4L / 2.8D / 3.0D	4T1EP9EY351626160
Toyota	Hilux	2006	2.4L / 2.8D / 3.0D	JTDDESG056S093521
Toyota	Hilux	2007	2.4L / 2.8D / 3.0D	2T1NN90T374068017
Toyota	Hilux	2008	2.4L / 2.8D / 3.0D	JTDC415W08R579874
Toyota	Hilux	2009	2.4L / 2.8D / 3.0D	5TF97E4Y09D765487
Toyota	Hilux	2010	2.4L / 2.8D / 3.0D	JTN6JJTJ9AG081490
Toyota	Hilux	2011	2.4L / 2.8D / 3.0D	2T1FHBMH3BG292694
Toyota	Hilux	2012	2.4L / 2.8D / 3.0D	JTND7VJAXCM091031
Toyota	Hilux	2013	2.4L / 2.8D / 3.0D	2T1D372L3DL373683
Toyota	Hilux	2014	2.4D 2GD-FTV / 2.8D 1GD-FTV	5TDSR8PH0E1842338
Toyota	Hilux	2015	2.4D 2GD-FTV / 2.8D 1GD-FTV	JTNL4A3P4FW283746
Toyota	Hilux	2016	2.4D 2GD-FTV / 2.8D 1GD-FTV	4T1EA86T3G4442207
Toyota	Hilux	2017	2.4D 2GD-FTV / 2.8D 1GD-FTV	4T1ATHKCXHB875373
Toyota	Hilux	2018	2.4D 2GD-FTV / 2.8D 1GD-FTV	5TFEY0VJ3JA534802
Toyota	Hilux	2019	2.4D 2GD-FTV / 2.8D 1GD-FTV	4T1MJ4R69K5657233
Toyota	Hilux	2020	2.4D 2GD-FTV / 2.8D 1GD-FTV	JTDHZ9P83LW685153
Toyota	Hilux	2021	2.4D 2GD-FTV / 2.8D 1GD-FTV	2T1BTLGZ1MZ799947
Toyota	Hilux	2022	2.4D 2GD-FTV / 2.8D 1GD-FTV	5TF2XAEL6N7122163
Toyota	Hilux	2023	2.4D 2GD-FTV / 2.8D 1GD-FTV	JTDT9SAV2P1709753
Toyota	Hilux	2024	2.4D 2GD-FTV / 2.8D 1GD-FTV	4T1JKWGG2R6958454
Toyota	Hilux	2025	2.4D 2GD-FTV / 2.8D 1GD-FTV	5TFB19CD5SZ450024
Toyota	Hilux	2026	2.4D 2GD-FTV / 2.8D 1GD-FTV	2T15WY5T8TC537506
Toyota	Land Cruiser	1990	4.0L V6 / 4.5L V6	5TF1FLAB3LJ177483
Toyota	Land Cruiser	1991	4.0L V6 / 4.5L V6	2T159WJN3M6649813
Toyota	Land Cruiser	1992	4.0L V6 / 4.5L V6	JTD9VHN07N3380086
Toyota	Land Cruiser	1993	4.0L V6 / 4.5L V6	JTD4Z4LR4P6149012
Toyota	Land Cruiser	1994	4.0L V6 / 4.5L V6	5TF0ZN6K6RM985213
Toyota	Land Cruiser	1995	4.0L V6 / 4.5L V6	JTN71XTL7S0020612
Toyota	Land Cruiser	1996	4.0L V6 / 4.5L V6	2T180W1S6TT809485
Toyota	Land Cruiser	1997	4.0L V6 / 4.5L V6	JTDBZ2YY5VW962500
Toyota	Land Cruiser	1998	4.0L V6 / 4.5L V6	4T1P685U9WB400851
Toyota	Land Cruiser	1999	4.0L V6 / 4.5L V6	JTDKM0CP4XV037958
Toyota	Prius	2016	1.8H 2ZR-FXE	JTEEWJSH4GP200292
Toyota	Prius	2017	1.8H 2ZR-FXE	2T1FG6XE5HR072823
Toyota	Prius	2018	1.8H 2ZR-FXE	2T1M0NCN2JV886629
Toyota	Prius	2019	1.8H 2ZR-FXE	JTDHPT2X9K6385469
Toyota	Prius	2020	1.8H 2ZR-FXE	5TF5AF308LV600600
Toyota	Prius	2021	1.8H 2ZR-FXE	4T1X5GD3XMJ414024
Toyota	Prius	2022	1.8H 2ZR-FXE	5TFTUKT1XNF729208
Toyota	Prius	2023	1.8H 2ZR-FXE	2T1L4XJT0P0653206
Toyota	Prius	2024	1.8H 2ZR-FXE	2T1NSZZJ5RE811364
Toyota	Prius	2025	1.8H 2ZR-FXE	2T18W7CWXSS005344
Toyota	Prius	2026	1.8H 2ZR-FXE	5TFLLY4A2T3836966
Toyota	RAV4	2014	2.0L 3ZR-FAE / 2.5L A25A-FKS	5TDPT0BH1ED082662
Toyota	RAV4	2015	2.0L 3ZR-FAE / 2.5L A25A-FKS	5TFN0KZM3F5199581
Toyota	RAV4	2016	2.0L 3ZR-FAE / 2.5L A25A-FKS	JTNGN1SC0GY084020
Toyota	RAV4	2017	2.0L 3ZR-FAE / 2.5L A25A-FKS	2T1W2S5D4HD420366
Toyota	RAV4	2018	2.0L 3ZR-FAE / 2.5L A25A-FKS	5TFZX3Y18JG695841
Toyota	RAV4	2019	2.0L 3ZR-FAE / 2.5L A25A-FKS	5TFZZVWD0K8755433
Toyota	RAV4	2020	2.0L 3ZR-FAE / 2.5L A25A-FKS	4T1M0CF02L3583373
Toyota	RAV4	2021	2.0L 3ZR-FAE / 2.5L A25A-FKS	5TFJJYN63MF149065
Toyota	RAV4	2022	2.0L 3ZR-FAE / 2.5L A25A-FKS	2T1864AH2NS992402
Toyota	RAV4	2023	2.0L 3ZR-FAE / 2.5L A25A-FKS	JTN6V1EP3PL144749
Toyota	RAV4	2024	2.0L 3ZR-FAE / 2.5L A25A-FKS	2T1564T31RC429992
Toyota	RAV4	2025	2.0L 3ZR-FAE / 2.5L A25A-FKS	JTDYSVT81SW514550
Toyota	RAV4	2026	2.0L 3ZR-FAE / 2.5L A25A-FKS	2T1TLBL34T9785572
Toyota	Raize	2020	1.0T 1KR-VET / 1.2L WA-VE	2T1VK9VU4L9337990
Toyota	Raize	2021	1.0T 1KR-VET / 1.2L WA-VE	4T1LSN4D0MC185877
Toyota	Raize	2022	1.0T 1KR-VET / 1.2L WA-VE	JTN4ZA7J4NX963070
Toyota	Raize	2023	1.0T 1KR-VET / 1.2L WA-VE	5TFM5M6N8PK251375
Toyota	Raize	2024	1.0T 1KR-VET / 1.2L WA-VE	JTNME5CD4RH837312
Toyota	Raize	2025	1.0T 1KR-VET / 1.2L WA-VE	5TFDDMLZ2SD212160
Toyota	Raize	2026	1.0T 1KR-VET / 1.2L WA-VE	2T1MFW9Y5T6793882
Toyota	Rush	2018	1.5L 2NR-VE	5TFCM3VP7JU350454
Toyota	Rush	2019	1.5L 2NR-VE	JTNGMTW6XKL511230
Toyota	Rush	2020	1.5L 2NR-VE	4T1WAW962L4845376
Toyota	Rush	2021	1.5L 2NR-VE	JTN3U9UY6M7680646
Toyota	Rush	2022	1.5L 2NR-VE	JTD0R98N3NU814024
Toyota	Rush	2023	1.5L 2NR-VE	JTNGKVNH2P8054007
Toyota	Rush	2024	1.5L 2NR-VE	JTND3P6N7RR154388
Toyota	Rush	2025	1.5L 2NR-VE	2T12BJ330SZ194971
Toyota	Rush	2026	1.5L 2NR-VE	JTN3X3FZ4TV889226
Toyota	Tercel	1990	1.3L / 1.5L	5TFSMR67XLJ833728
Toyota	Tercel	1991	1.3L / 1.5L	5TF2Z2H87MP184340
Toyota	Tercel	1992	1.3L / 1.5L	2T1UMZGG9N7627878
Toyota	Tercel	1993	1.3L / 1.5L	5TFE60WT8PV092705
Toyota	Tercel	1994	1.3L / 1.5L	JTNFFTP4XRX579159
Toyota	Tercel	1995	1.3L / 1.5L	4T17ZTTP7SL882120
Toyota	Tercel	1996	1.3L / 1.5L	JTN8SBA03T1071825
Toyota	Tercel	1997	1.3L / 1.5L	2T1XV4YT3VG810704
Toyota	Tercel	1998	1.3L / 1.5L	5TF7YH7J8WE656110
Toyota	Tercel	1999	1.3L / 1.5L	4T1V351U3XK577563
Toyota	Yaris Sport	2014	1.5L 1NZ-FE / 2NR-FKE	JTNM4XLV4EB953758
Toyota	Yaris Sport	2015	1.5L 1NZ-FE / 2NR-FKE	5TFUMETS5FV263452
Toyota	Yaris Sport	2016	1.5L 1NZ-FE / 2NR-FKE	JTN9RD5E1GP964953
Toyota	Yaris Sport	2017	1.5L 1NZ-FE / 2NR-FKE	5TFKUD2K0HJ594257
Toyota	Yaris Sport	2018	1.5L 1NZ-FE / 2NR-FKE	2T1JUA6R7J8022141
Toyota	Yaris Sport	2019	1.5L 1NZ-FE / 2NR-FKE	JTD0XX802KP152476
Toyota	Yaris Sport	2020	1.5L 1NZ-FE / 2NR-FKE	2T1WEMHX5LS835757
Toyota	Yaris Sport	2021	1.5L 1NZ-FE / 2NR-FKE	JTN9RRUP6MU854431
Toyota	Yaris Sport	2022	1.5L 1NZ-FE / 2NR-FKE	JTD515T3XNN685818
Toyota	Yaris Sport	2023	1.5L 1NZ-FE / 2NR-FKE	4T1T54SK1P4623078
Toyota	Yaris Sport	2024	1.5L 1NZ-FE / 2NR-FKE	JTNANKWK7RW372452
Toyota	Yaris Sport	2025	1.5L 1NZ-FE / 2NR-FKE	5TF1TDLV1SB516210
Toyota	Yaris Sport	2026	1.5L 1NZ-FE / 2NR-FKE	5TF0UCD45TW562755
Toyota	Yaris	2014	1.5L 1NZ-FE / 2NR-FE	4T1ET9J63EU073444
Toyota	Yaris	2015	1.5L 1NZ-FE / 2NR-FE	JTN0JB3X3FE189185
Toyota	Yaris	2016	1.5L 1NZ-FE / 2NR-FE	JTDUXYUY6GH138990
Toyota	Yaris	2017	1.5L 1NZ-FE / 2NR-FE	JTD0BGU22HR432644
Toyota	Yaris	2018	1.5L 1NZ-FE / 2NR-FE	4T1VLP76XJD116537
Toyota	Yaris	2019	1.5L 1NZ-FE / 2NR-FE	JTDPJAEF5KN001617
Toyota	Yaris	2020	1.5L 1NZ-FE / 2NR-FE	4T17N57Y0L5336596
Toyota	Yaris	2021	1.5L 1NZ-FE / 2NR-FE	JTNC7F512MM560237
Toyota	Yaris	2022	1.5L 1NZ-FE / 2NR-FE	5TF5L1U45NZ328453
Toyota	Yaris	2023	1.5L 1NZ-FE / 2NR-FE	JTDPR6T48PT772518
Toyota	Yaris	2024	1.5L 1NZ-FE / 2NR-FE	JTNNTDE94RP785697
Toyota	Yaris	2025	1.5L 1NZ-FE / 2NR-FE	JTN7CMXJ5SJ463417
Toyota	Yaris	2026	1.5L 1NZ-FE / 2NR-FE	JTD8N8M27TD783555
Volkswagen	Amarok	2011	2.0D CDCA/CNEA TDI	9BWC5HNG3BG245863
Volkswagen	Amarok	2012	2.0D CDCA/CNEA TDI	WV16MCJ6XC3144666
Volkswagen	Amarok	2013	2.0D CDCA/CNEA TDI	WV2YT7FD8DR400176
Volkswagen	Amarok	2014	2.0D CDCA/CNEA TDI	3VWZXF4F8E0193558
Volkswagen	Amarok	2015	2.0D CDCA/CNEA TDI	3VWN1BRM1FT914688
Volkswagen	Amarok	2016	2.0D CDCA/CNEA TDI	WV1RY2SK7G4518853
Volkswagen	Amarok	2017	2.0D CDCA/CNEA TDI	WV2CM4AR5HC657510
Volkswagen	Amarok	2018	2.0D CDCA/CNEA TDI	9BW8KDH27JL152082
Volkswagen	Amarok	2019	2.0D CDCA/CNEA TDI	WV1VG18N6KY140992
Volkswagen	Amarok	2020	2.0D CDCA/CNEA TDI	WV1B35SA1L5594890
Volkswagen	Amarok	2021	2.0D CDCA/CNEA TDI	9BWPM5CGXMV256251
Volkswagen	Amarok	2022	2.0D CDCA/CNEA TDI	WV1XK2NM9NN395019
Volkswagen	Amarok	2023	2.0D CDCA/CNEA TDI	9BWT5FAW3PS818461
Volkswagen	Amarok	2024	2.0D CDCA/CNEA TDI	WV1JVDAD9R1651607
Volkswagen	Amarok	2025	2.0D CDCA/CNEA TDI	3VWR84MJ2S7681025
Volkswagen	Amarok	2026	2.0D CDCA/CNEA TDI	WV1UW7EG4TA435283
Volkswagen	Bora	2006	2.0L 8v / 1.8T / 2.5L 5cil	9BWCKB9576N778895
Volkswagen	Bora	2007	2.0L 8v / 1.8T / 2.5L 5cil	WV11N1ZF27N488096
Volkswagen	Bora	2008	2.0L 8v / 1.8T / 2.5L 5cil	WV1K88P778B926842
Volkswagen	Bora	2009	2.0L 8v / 1.8T / 2.5L 5cil	WV25GJTJ192780847
Volkswagen	Bora	2010	2.0L 8v / 1.8T / 2.5L 5cil	9BWP9HAA5AV026632
Volkswagen	Bora	2011	2.0L 8v / 1.8T / 2.5L 5cil	WVWJ4JA41B5746009
Volkswagen	Bora	2012	2.0L 8v / 1.8T / 2.5L 5cil	3VWFXTRW7CV549413
Volkswagen	Bora	2013	2.0L 8v / 1.8T / 2.5L 5cil	WV134XZ1XDD446294
Volkswagen	Bora	2014	2.0L 8v / 1.8T / 2.5L 5cil	WV2WHMNW8E0523721
Volkswagen	Bora	2015	2.0L 8v / 1.8T / 2.5L 5cil	WV1JCUD17FE915824
Volkswagen	Escarabajo	1990	1.6L / 1.8L / 2.0L	3VWFAFA27LT195142
Volkswagen	Escarabajo	1991	1.6L / 1.8L / 2.0L	WV1Z73UC0M3353860
Volkswagen	Escarabajo	1992	1.6L / 1.8L / 2.0L	3VWTJHTP6NV091496
Volkswagen	Escarabajo	1993	1.6L / 1.8L / 2.0L	3VW86TJF9PA830679
Volkswagen	Escarabajo	1994	1.6L / 1.8L / 2.0L	9BWFW5P3XRP344922
Volkswagen	Escarabajo	1995	1.6L / 1.8L / 2.0L	WVW0YW0J9SF902957
Volkswagen	Escarabajo	1996	1.6L / 1.8L / 2.0L	3VWWWA6F0TD626964
Volkswagen	Escarabajo	1997	1.6L / 1.8L / 2.0L	9BW86DY67VZ545252
Volkswagen	Escarabajo	1998	1.6L / 1.8L / 2.0L	WVW5J5W84W7415447
Volkswagen	Escarabajo	1999	1.6L / 1.8L / 2.0L	3VW56SP31X0791568
Volkswagen	Escarabajo	2000	1.6L / 1.8L / 2.0L	WV1JJPHB4YX604238
Volkswagen	Escarabajo	2001	1.6L / 1.8L / 2.0L	WVWN00TR61S165153
Volkswagen	Escarabajo	2002	1.6L / 1.8L / 2.0L	WV2RHF1X12T507054
Volkswagen	Escarabajo	2003	1.6L / 1.8L / 2.0L	WV149SLZ43J349714
Volkswagen	Golf	2012	1.6L CWVA / 1.4T EA211	3VWD130K3CF015712
Volkswagen	Golf	2013	1.6L CWVA / 1.4T EA211	WV1XJG2F0D9741925
Volkswagen	Golf	2014	1.6L CWVA / 1.4T EA211	WV1BJH461E2369387
Volkswagen	Golf	2015	1.6L CWVA / 1.4T EA211	3VW9G5JN1FP094966
Volkswagen	Golf	2016	1.6L CWVA / 1.4T EA211	WV1SX5FU5GN314953
Volkswagen	Golf	2017	1.6L CWVA / 1.4T EA211	3VW0HZE74H0114129
Volkswagen	Golf	2018	1.6L CWVA / 1.4T EA211	3VWRSTYL2JK008884
Volkswagen	Golf	2019	1.6L CWVA / 1.4T EA211	9BWKV59CXKV818531
Volkswagen	Golf	2020	1.6L CWVA / 1.4T EA211	3VW0JL7H2LS896824
Volkswagen	Golf	2021	1.6L CWVA / 1.4T EA211	WV20XS5L7MY411639
Volkswagen	Golf	2022	1.6L CWVA / 1.4T EA211	9BWFYN0N3NH271578
Volkswagen	Gol	1990	1.6L	3VWCG37H1L0502298
Volkswagen	Gol	1991	1.6L	WV21V8SX2MT743487
Volkswagen	Gol	1992	1.6L	3VW1AZDK7NB924403
Volkswagen	Gol	1993	1.6L	9BWNZDRF1PR330915
Volkswagen	Gol	1994	1.6L	WV14H01U0RR181157
Volkswagen	Gol	1995	1.6L	9BWE53Z23ST516342
Volkswagen	Gol	1996	1.6L	WV20JNMF9TY494391
Volkswagen	Gol	1997	1.6L	WV14B5SR7VZ910127
Volkswagen	Gol	1998	1.6L	WVWYDR0E6WZ423211
Volkswagen	Gol	1999	1.6L	3VW9ET6L2X2303163
Volkswagen	Gol	2000	1.6L	WV14DHHG2YA183807
Volkswagen	Gol	2001	1.6L	WVWEWX9J41E634697
